Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime,FraudFound_P
3,1,3,1,3,2,4,1,47,0,11,1,1,11,400,3,4,4,0,6,45,0,0,0,0,0,1,1995,1,0,15179,0,0.24540235627762055,0.24540235627762055,0,3,1,372,1
6,1,5,0,6,2,2,1,39,0,13,1,1,5,400,2,4,4,2,4,38,0,0,0,0,0,1,1995,3,0,15179,1,0.343665996529547,0.343665996529547,0,2,1,368,1
11,2,6,1,12,1,5,1,30,0,12,1,1,1,400,1,4,4,2,6,33,0,0,0,0,0,1,1995,2,0,15179,1,0.2606840886555798,0.2606840886555798,0,1,1,379,1
6,4,5,1,6,1,2,1,43,0,11,1,1,11,400,1,4,4,2,6,38,0,0,0,5,0,1,1996,1,0,15179,1,0.31454838835038434,0.31454838835038434,0,2,1,363,1
2,2,2,1,2,2,2,1,51,0,11,1,1,12,400,2,4,4,2,7,45,0,0,0,5,0,1,1994,1,0,15179,1,0.2586223173297082,0.2586223173297082,0,3,1,368,1
1,2,4,0,1,3,2,1,51,0,13,1,0,6,400,2,4,4,2,7,45,0,0,0,0,0,1,1994,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,377,1
2,3,3,1,3,2,1,0,36,0,11,1,1,11,400,4,4,4,2,5,35,0,0,0,1,0,1,1994,1,0,15179,1,0.28922610903421314,0.28922610903421314,0,4,1,386,1
2,3,3,0,4,2,2,0,27,0,11,1,1,9,400,1,4,4,1,6,33,0,0,0,0,0,1,1994,1,0,15179,0,0.31212046116151204,0.31212046116151204,0,1,1,432,1
11,2,4,1,1,2,2,1,38,0,13,1,1,12,400,2,4,4,2,5,38,0,0,0,1,0,1,1995,3,0,15179,0,0.31764211897464395,0.31764211897464395,0,3,1,63,1
6,2,3,1,6,1,1,1,21,0,21,2,5,11,400,2,4,4,1,4,26,0,0,0,0,0,1,1995,1,0,15179,0,0.7884573603642702,0.6931471805599453,0,10,1,366,1
11,1,6,0,11,3,4,1,30,0,11,1,1,1,400,1,4,4,1,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.3553849270423163,0.3553849270423163,0,3,1,376,1
3,2,4,1,4,1,2,1,24,0,13,1,1,4,400,3,4,4,0,4,28,0,0,0,1,0,1,1995,3,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,386,1
1,2,4,1,1,2,3,1,50,0,11,1,1,9,400,1,4,4,2,7,45,0,0,0,0,0,2,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,364,1
11,2,4,1,1,1,2,1,37,0,13,1,1,6,400,1,4,4,1,6,37,0,0,0,0,0,1,1994,1,0,15179,1,0.291292486452932,0.291292486452932,0,2,1,55,1
5,3,4,1,5,3,5,1,39,0,11,1,1,13,400,3,4,4,0,6,38,0,0,0,5,3,1,1995,1,0,15179,1,0.2644814722122196,0.2644814722122196,0,4,1,365,1
8,3,3,1,8,2,5,0,35,0,12,1,1,15,400,1,4,4,0,5,33,0,0,0,1,0,1,1995,2,0,15179,1,0.27968447891474424,0.27968447891474424,0,1,1,367,1
3,1,4,0,3,1,3,1,60,0,12,1,0,10,400,1,4,4,1,5,58,0,0,0,5,0,1,1995,2,0,15179,1,0.17456748839205807,0.17456748839205807,0,0,1,363,1
5,2,2,1,5,3,1,0,30,0,11,1,1,15,400,1,4,4,0,5,33,0,0,0,2,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,378,1
4,2,5,0,4,2,1,1,43,0,11,1,2,3,400,1,4,4,1,6,38,0,0,0,0,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,360,1
9,3,4,1,9,3,2,1,47,0,12,1,2,4,400,3,4,4,2,7,45,0,0,0,1,0,1,1995,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,363,1
3,1,4,0,3,2,2,1,43,0,11,1,1,7,400,1,4,4,0,7,38,0,0,0,5,0,1,1995,1,0,15179,1,0.29166270146707013,0.29166270146707013,0,2,1,369,1
5,3,1,1,6,1,3,1,59,0,11,1,1,11,400,1,4,4,0,7,58,0,0,0,0,2,2,1994,1,0,15179,1,0.29268249223926124,0.29268249223926124,0,1,1,383,1
5,3,6,1,6,2,1,1,38,0,11,1,1,13,400,2,4,4,2,5,38,0,0,0,1,0,1,1995,1,0,15179,1,0.3871889454258179,0.3871889454258179,0,3,1,382,1
4,3,6,0,4,4,1,1,45,0,13,1,0,7,400,3,4,4,0,5,38,0,0,0,1,0,1,1995,3,0,15179,1,0.17362319028729928,0.17362319028729928,0,0,1,367,1
1,3,4,1,2,1,1,1,32,0,12,1,2,14,400,2,4,4,2,5,33,0,0,0,0,0,1,1994,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,4,1,370,1
3,1,6,1,3,1,4,1,44,0,12,1,1,4,400,2,4,4,1,6,38,0,0,0,4,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,370,1
7,1,1,0,7,1,3,1,53,0,13,1,0,2,400,4,4,4,2,6,45,0,0,0,2,0,1,1995,3,0,15179,0,0.11843810362394144,0.11843810362394144,0,0,1,367,1
1,4,4,0,2,1,4,0,25,0,12,1,1,15,400,1,4,4,2,4,32,0,0,0,0,0,1,1994,2,0,15179,0,0.2918956455053777,0.2918956455053777,0,2,1,374,1
3,2,4,1,3,1,2,1,19,0,13,1,5,1,400,1,4,4,0,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,8,1,369,1
2,3,3,0,2,3,4,1,67,0,12,1,1,3,400,1,4,4,2,6,70,0,0,0,4,0,2,1994,2,0,15179,0,0.2571924961492396,0.2571924961492396,0,2,1,366,1
5,4,2,1,5,2,1,0,64,0,12,1,1,13,400,2,4,4,1,7,58,0,0,0,3,0,1,1994,2,0,15179,0,0.22314355131420976,0.22314355131420976,0,2,1,364,1
8,2,3,1,8,2,4,1,46,0,11,1,1,7,400,3,4,4,1,6,45,0,0,0,2,0,1,1995,1,0,15179,0,0.24898607435409043,0.24898607435409043,0,3,1,366,1
6,1,2,1,6,2,1,1,43,0,12,1,0,10,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,2,0,15179,1,0.1273662300854317,0.1273662300854317,0,0,1,371,1
1,1,6,1,1,1,1,1,44,0,11,1,3,9,400,1,4,4,2,6,38,0,0,0,1,0,1,1995,1,0,15179,1,0.43857969178372147,0.43857969178372147,0,5,1,360,1
3,3,5,1,3,3,2,1,32,0,11,1,1,7,400,2,4,4,1,4,33,0,0,0,0,0,1,1994,1,0,15179,1,0.46995095258989056,0.46995095258989056,0,4,1,361,1
2,2,5,1,2,2,1,0,41,1,19,1,4,1,500,1,4,4,1,5,38,0,0,0,0,3,1,1995,1,1,15179,1,0.5632006787832041,0.5632006787832041,0,4,1,366,1
1,2,4,1,1,3,2,0,33,0,11,1,1,8,400,4,4,4,2,4,33,0,0,0,1,0,1,1994,1,0,15179,0,0.28916644194611896,0.28916644194611896,0,4,1,375,1
2,4,4,1,3,1,5,1,61,0,11,1,1,1,400,3,4,4,1,6,58,0,0,0,0,0,1,1994,1,0,15179,1,0.27334600120882124,0.27334600120882124,0,4,1,374,1
10,2,1,1,10,2,2,1,50,0,12,1,1,7,400,3,4,4,0,7,45,0,0,0,0,0,1,1995,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,366,1
1,4,5,1,2,1,2,1,33,0,13,1,1,15,400,2,4,4,1,4,33,0,0,0,0,0,1,1994,3,0,15179,0,0.3987761027043124,0.3987761027043124,0,4,1,371,1
5,2,1,1,5,3,1,1,42,0,13,1,0,10,500,2,4,4,0,6,38,0,0,0,1,3,1,1995,3,1,15179,1,0.1798896439243115,0.1798896439243115,0,0,1,372,1
2,4,4,1,3,1,5,1,62,0,11,1,1,1,400,3,4,4,1,6,58,0,0,0,0,0,1,1994,1,0,15179,1,0.28162755086740593,0.28162755086740593,0,4,1,374,1
7,4,5,1,7,1,2,1,40,0,11,1,1,6,400,1,4,4,1,4,38,0,0,0,0,0,1,1995,1,0,15179,1,0.4565472917740775,0.4565472917740775,0,2,1,362,1
7,3,3,0,8,1,4,1,29,0,12,1,1,7,400,1,4,4,2,4,33,0,0,0,1,0,1,1995,2,0,15179,1,0.32603877496302036,0.32603877496302036,0,1,1,376,1
3,4,2,1,4,1,3,0,37,0,12,1,0,10,400,3,4,4,0,6,38,0,0,0,1,0,1,1995,2,0,15179,0,0.158504676500373,0.158504676500373,0,0,1,367,1
4,4,6,1,5,2,4,1,58,0,11,1,1,13,400,1,4,4,0,6,58,0,0,0,0,0,1,1995,1,0,15179,1,0.2532978554579329,0.2532978554579329,0,2,1,379,1
8,2,7,1,8,2,3,0,34,0,11,1,1,4,400,1,4,4,2,4,33,0,0,0,0,0,1,1994,1,0,15179,0,0.4120596510535884,0.4120596510535884,0,2,1,361,1
5,2,3,1,5,4,4,1,40,0,33,3,5,12,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,6,1,385,1
6,4,4,1,7,1,3,1,46,0,11,1,1,4,400,3,4,4,0,5,45,0,0,0,3,0,1,1996,1,0,15179,0,0.2829508577467618,0.2829508577467618,0,3,1,365,1
7,1,4,0,7,1,1,1,47,0,12,1,2,4,400,2,4,4,0,6,45,0,0,0,0,0,1,1994,2,0,15179,1,0.3445664658905945,0.3445664658905945,0,3,1,361,1
5,2,2,1,5,3,4,1,35,0,33,3,5,11,400,1,4,4,1,6,36,0,0,0,2,0,1,1994,3,0,15179,0,0.6190392084062234,0.6190392084062234,0,6,1,388,1
10,3,6,1,10,2,2,0,26,0,13,1,1,14,400,2,4,4,0,5,33,0,0,0,0,0,1,1995,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,362,1
10,2,3,0,10,3,4,1,33,0,12,1,1,9,400,2,4,4,1,5,33,0,0,0,1,0,1,1995,2,0,15179,1,0.2940190909642683,0.2940190909642683,0,2,1,372,1
7,3,6,1,7,4,3,1,42,1,12,1,1,13,500,1,4,4,0,5,38,0,0,0,0,3,1,1995,2,1,15179,1,0.3183851893073366,0.3183851893073366,0,2,1,369,1
7,1,6,1,7,4,1,1,37,0,11,1,0,13,500,2,4,4,0,6,38,0,0,0,0,3,2,1994,1,1,15179,1,0.25124835557359937,0.25124835557359937,0,2,1,374,1
12,2,1,1,12,4,3,0,35,0,12,1,1,14,400,2,4,4,2,5,33,0,0,0,5,0,1,1995,2,0,15179,0,0.3800655912764581,0.3800655912764581,0,3,1,380,1
9,3,2,1,9,3,3,1,69,0,33,3,5,6,400,1,4,4,0,7,70,0,0,0,0,0,1,1994,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,9,1,367,1
4,2,6,0,4,4,1,1,28,0,11,1,1,4,400,1,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.2577432691466195,0.2577432691466195,0,1,1,374,1
3,3,4,0,4,2,1,1,33,0,11,1,1,8,400,2,3,3,2,4,33,0,0,0,0,0,1,1994,1,0,15179,1,0.4512169072847134,0.4512169072847134,0,3,1,362,1
1,2,1,0,1,3,4,1,29,0,11,1,0,8,400,1,4,4,0,4,33,0,0,0,0,0,1,1995,1,0,15179,0,0.26371800711804133,0.26371800711804133,0,1,1,374,1
8,1,2,1,8,2,1,1,27,0,11,1,2,7,400,2,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.5103444190872165,0.5103444190872165,0,6,1,370,1
1,1,1,1,1,1,2,1,32,0,11,1,0,6,400,3,4,4,2,5,33,0,0,0,3,0,1,1995,1,0,15179,1,0.18364086125405032,0.18364086125405032,0,0,1,365,1
8,4,4,0,9,1,1,1,57,0,11,1,4,16,400,1,4,4,1,5,58,0,0,0,2,0,1,1994,1,0,15179,0,0.5830513706212378,0.5830513706212378,0,9,1,363,1
8,1,4,1,8,2,2,1,30,0,13,1,1,7,700,3,4,4,0,6,35,0,0,0,0,0,1,1994,3,1,15179,1,0.3011281789414696,0.3011281789414696,0,4,1,382,1
5,1,6,0,5,2,3,0,53,0,13,1,0,6,400,2,4,4,0,6,45,0,0,0,0,0,1,1995,3,0,15179,1,0.20820081219000214,0.20820081219000214,0,2,1,377,1
11,2,3,1,1,2,4,1,33,0,22,2,5,6,400,2,4,4,0,6,33,0,0,0,3,0,1,1994,1,0,15179,0,0.6190392084062234,0.6190392084062234,0,13,1,71,1
8,2,3,1,8,3,2,0,29,0,11,1,1,9,500,2,4,4,2,5,33,0,0,0,1,3,1,1994,1,1,15179,0,0.3759271445220567,0.3759271445220567,0,3,1,370,1
8,1,1,1,9,4,4,1,35,0,12,1,2,4,400,2,4,4,1,5,33,0,0,0,0,0,1,1995,2,0,15179,0,0.4001213562298544,0.4001213562298544,0,4,1,396,1
4,2,2,1,6,1,1,0,32,0,12,1,1,11,400,1,4,4,0,5,33,0,0,0,0,0,1,1995,2,0,15179,0,0.39715665000243483,0.39715665000243483,0,3,1,422,1
7,4,5,1,7,1,2,1,40,0,11,1,1,6,400,1,4,4,1,4,38,0,0,0,0,0,1,1995,1,0,15179,1,0.467340030770609,0.467340030770609,0,2,1,362,1
12,4,2,0,1,1,2,1,39,0,12,1,1,3,400,3,4,4,0,6,38,0,0,0,1,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,13,1
6,2,5,0,6,3,1,1,35,0,13,1,1,6,400,1,4,4,1,5,33,0,0,0,3,0,1,1994,3,0,15179,0,0.27715900695683326,0.27715900695683326,0,1,1,368,1
2,1,6,0,2,2,1,1,29,0,12,1,1,4,400,1,4,4,1,5,33,0,0,0,3,0,1,1994,2,0,15179,1,0.2605336630315961,0.2605336630315961,0,1,1,366,1
1,3,6,1,1,3,2,1,44,0,13,1,1,11,400,3,4,4,2,6,38,0,0,0,0,0,1,1995,3,0,15179,0,0.28617686246484064,0.28617686246484064,0,4,1,363,1
3,3,4,1,3,2,1,1,51,0,11,1,4,14,400,1,4,4,2,7,45,0,0,0,1,0,1,1994,1,0,15179,1,0.4945512156930119,0.4945512156930119,0,5,1,370,1
5,1,2,1,6,2,3,1,31,0,26,2,5,7,400,4,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.6931471805599453,0.6931471805599453,0,20,1,391,1
7,3,5,1,8,1,2,1,59,0,11,1,1,10,400,3,4,4,1,7,58,0,0,0,4,0,1,1995,1,0,15179,1,0.27650310347300816,0.27650310347300816,0,5,1,363,1
5,3,3,0,5,3,1,1,32,0,12,1,1,8,700,2,4,4,0,6,35,0,0,0,0,0,1,1994,2,1,15179,1,0.30530416469174354,0.30530416469174354,0,3,1,366,1
10,2,1,0,10,2,2,1,51,0,11,1,1,6,400,2,4,4,0,5,45,0,0,0,0,0,1,1995,1,0,15179,1,0.2828149151829213,0.2828149151829213,0,2,1,366,1
4,2,5,1,4,2,1,1,27,0,33,3,5,10,400,3,4,4,0,5,33,0,0,0,0,4,2,1995,3,0,15179,1,0.6477286653849135,0.6477286653849135,0,15,1,363,1
8,2,3,1,8,3,1,1,39,0,11,1,1,1,400,2,4,4,0,5,38,0,0,0,0,0,1,1995,1,0,15179,1,0.30502051141446274,0.30502051141446274,0,2,1,368,1
8,3,1,1,8,3,3,1,30,0,13,1,0,6,400,1,4,4,1,5,33,0,0,0,0,0,1,1994,3,0,15179,1,0.1507237432255499,0.1507237432255499,0,0,1,366,1
8,4,1,1,8,4,2,0,30,0,12,1,0,8,400,1,4,4,2,5,33,0,0,0,1,0,1,1994,2,0,15179,1,0.20081644569467866,0.20081644569467866,0,0,1,366,1
8,2,4,1,8,2,4,1,29,0,13,1,2,9,400,1,4,4,0,4,33,0,0,0,0,0,1,1994,3,0,15179,0,0.40942919904540026,0.40942919904540026,0,2,1,364,1
10,1,6,1,10,3,2,1,26,0,11,1,1,11,400,1,2,4,0,3,33,0,0,0,0,0,1,1996,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,2,374,1
10,1,4,1,10,2,2,1,40,1,11,1,2,4,500,4,4,4,1,6,36,0,0,0,0,3,1,1994,1,1,15179,1,0.391915339682754,0.391915339682754,0,10,1,368,1
9,3,3,1,9,4,1,1,38,0,11,1,1,3,400,2,4,4,0,6,38,0,0,0,0,0,1,1995,1,0,15179,1,0.27597175750969855,0.27597175750969855,0,2,1,368,1
9,2,5,0,10,1,2,1,28,0,13,1,1,15,400,1,4,4,1,4,33,0,0,0,2,0,1,1995,3,0,15179,0,0.3648913493246675,0.3648913493246675,0,1,1,370,1
5,2,2,1,5,3,1,1,39,0,11,1,0,13,400,2,4,4,1,5,38,0,0,0,1,0,1,1996,1,0,15179,1,0.2215035919269817,0.2215035919269817,0,1,1,370,1
9,2,6,0,9,3,1,1,50,0,13,1,1,4,400,1,4,4,0,6,45,0,0,0,4,0,1,1995,3,0,15179,0,0.32596439193688204,0.32596439193688204,0,1,1,366,1
11,3,4,1,11,1,1,0,28,0,12,1,0,6,400,3,4,4,1,4,33,0,0,0,5,0,1,1995,2,0,15179,0,0.2672474535785913,0.2672474535785913,0,1,1,363,1
12,5,4,0,1,1,2,1,44,0,12,1,1,4,400,2,4,4,0,6,41,0,0,0,2,0,1,1994,2,0,15179,0,0.2821404919806796,0.2821404919806796,0,5,1,9,1
12,5,4,0,1,1,3,1,32,0,12,1,1,9,400,1,4,4,1,5,33,0,0,0,1,0,1,1995,2,0,15179,1,0.28831921177426767,0.28831921177426767,0,1,1,5,1
5,1,1,0,5,2,1,0,42,0,13,1,0,12,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,3,0,15179,0,0.13353139262452263,0.13353139262452263,0,0,1,371,1
3,1,6,1,3,2,2,1,19,0,13,1,5,1,400,1,4,4,1,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,9,1,367,1
6,2,1,1,6,2,2,1,40,1,13,1,0,8,500,4,4,4,0,6,38,0,0,0,0,3,1,1996,3,1,15179,1,0.16302123158659437,0.16302123158659437,0,1,1,373,1
2,1,5,1,2,2,1,1,19,0,13,1,5,2,400,1,4,4,2,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,6,1,373,1
3,2,3,1,3,3,1,0,54,0,12,2,1,12,400,1,4,4,2,5,45,0,0,0,3,0,1,1995,2,0,15179,1,0.2833819999680189,0.2833819999680189,0,1,1,368,1
8,1,2,1,12,2,1,1,28,0,12,1,1,12,400,2,3,4,0,5,33,0,0,0,4,0,1,1996,2,0,15179,0,0.295608239116567,0.295608239116567,0,2,1,467,1
4,1,2,1,4,3,2,1,43,0,13,1,0,15,500,1,4,4,0,6,38,0,0,0,4,3,1,1994,3,1,15179,1,0.2455714792838588,0.2455714792838588,0,0,1,372,1
1,1,1,1,1,2,1,1,47,0,11,1,0,12,400,1,4,4,0,7,45,0,0,0,0,0,1,1994,1,0,15179,0,0.21677592577469454,0.21677592577469454,0,0,1,372,1
6,3,5,1,6,1,2,1,43,0,11,1,1,11,400,1,4,4,2,6,38,0,0,0,5,0,1,1996,1,0,15179,1,0.2886940040775261,0.2886940040775261,0,2,1,362,1
5,1,4,1,5,1,1,1,27,1,11,1,4,2,500,3,4,4,0,6,33,0,0,0,0,3,1,1994,1,1,15179,1,0.6041316592542187,0.6041316592542187,0,15,1,368,1
10,2,6,1,10,2,1,1,32,0,11,1,1,11,400,3,4,4,0,4,33,0,0,0,0,0,1,1994,1,0,15179,0,0.37197976999332183,0.37197976999332183,0,5,1,360,1
8,2,1,1,8,2,1,1,43,0,13,1,1,8,400,3,4,4,1,6,38,0,0,0,0,0,1,1994,3,0,15179,0,0.2692070415289033,0.2692070415289033,0,3,1,371,1
5,2,6,0,5,2,2,1,60,0,11,1,1,10,400,2,4,4,2,7,58,0,0,0,4,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,361,1
8,2,1,1,8,4,1,1,35,0,13,1,0,5,400,4,4,4,0,4,33,0,0,0,0,0,1,1995,3,0,15179,0,0.20755551647106624,0.20755551647106624,0,1,1,379,1
11,1,4,1,11,2,2,0,29,1,11,1,2,8,500,2,4,4,2,5,33,0,0,0,0,3,1,1994,1,1,15179,1,0.4219288052801353,0.4219288052801353,0,6,1,370,1
2,3,3,1,2,3,2,1,57,0,11,1,1,8,400,2,4,4,0,6,58,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,366,1
7,4,5,1,11,1,4,0,39,0,14,1,5,9,400,2,1,4,0,5,38,0,0,0,0,0,1,1995,1,0,15179,1,0.6421609925112333,0.6421609925112333,0,13,3,468,1
5,4,5,0,5,4,4,1,35,0,11,1,1,7,400,3,4,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,364,1
11,1,1,0,4,2,2,1,42,0,13,1,2,2,400,3,4,4,0,6,40,0,0,0,5,0,1,1994,3,0,15179,1,0.3433850393170985,0.3433850393170985,0,6,1,163,1
8,3,4,1,8,3,2,1,46,0,11,1,1,7,400,2,4,4,0,6,45,0,0,0,4,0,1,1996,1,0,15179,0,0.23558855032487422,0.23558855032487422,0,2,1,363,1
4,4,3,1,5,1,3,1,33,0,33,3,5,5,400,1,4,4,0,4,33,0,0,0,0,0,1,1995,3,0,15179,1,0.7575007173391183,0.6931471805599453,0,8,1,368,1
11,2,3,1,11,3,3,1,50,0,13,1,3,12,400,1,4,4,0,7,45,0,0,0,0,0,1,1995,3,0,15179,1,0.46089830759044587,0.46089830759044587,0,4,1,369,1
4,1,2,0,4,1,4,1,19,0,21,2,5,5,400,2,4,4,0,2,23,0,0,0,0,0,1,1994,1,0,15179,0,1.0986122886681098,0.6931471805599453,0,10,1,373,1
3,1,3,1,3,1,3,1,60,0,13,1,0,9,400,1,4,4,0,5,58,0,0,0,4,0,1,1995,3,0,15179,1,0.14745251807365167,0.14745251807365167,0,0,1,365,1
7,2,2,1,7,3,1,1,43,0,13,1,1,5,400,3,4,4,1,6,38,0,0,0,0,1,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,370,1
9,2,6,1,9,2,2,1,39,0,11,1,1,8,400,2,4,4,1,6,38,0,0,0,0,0,1,1995,1,0,15179,1,0.28557060127449707,0.28557060127449707,0,3,1,360,1
3,1,5,1,3,2,5,1,39,0,11,1,1,12,700,3,4,4,0,6,35,0,0,0,0,0,1,1995,1,1,15179,0,0.28682371032439774,0.28682371032439774,0,5,1,372,1
8,3,6,1,8,2,5,1,31,0,13,1,1,3,400,3,4,4,2,5,33,0,0,0,5,0,1,1994,3,0,15179,0,0.28109000018693797,0.28109000018693797,0,3,1,363,1
9,2,1,1,9,2,2,1,32,0,11,1,1,4,400,4,4,4,2,5,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2558463534454487,0.2558463534454487,0,4,1,366,1
6,3,4,1,6,3,1,1,41,0,11,1,2,6,400,2,4,4,1,6,38,0,0,0,0,0,1,1996,1,0,15179,0,0.39402092588501725,0.39402092588501725,0,4,1,362,1
8,2,4,1,8,4,4,1,31,0,11,1,1,9,400,1,4,4,1,6,33,0,0,0,1,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,378,1
3,1,5,0,3,2,2,1,35,0,12,1,5,3,400,4,4,4,0,5,37,0,0,0,4,0,1,1994,2,0,15179,1,0.6229885767549058,0.6229885767549058,0,20,1,367,1
8,3,4,1,8,3,1,1,20,0,21,2,5,7,400,1,4,4,0,4,24,0,0,0,0,0,1,1994,1,0,15179,0,0.7884573603642702,0.6931471805599453,0,6,1,361,1
3,3,3,1,3,4,3,0,26,0,21,2,5,3,400,3,4,4,1,4,29,0,0,0,0,0,1,1995,1,0,15179,0,0.7677616694126559,0.6931471805599453,0,15,1,372,1
6,2,7,1,7,1,3,1,19,0,11,1,5,3,400,2,4,4,0,0,16,0,0,0,0,0,1,1995,1,0,15179,0,1.9459101490553132,0.6931471805599453,0,13,1,372,1
1,2,6,1,1,4,1,1,27,0,11,1,0,7,400,2,4,4,2,4,33,0,0,0,2,0,1,1994,1,0,15179,0,0.21739734692162316,0.21739734692162316,0,0,1,374,1
3,3,3,1,3,2,3,1,19,0,11,1,5,10,400,1,4,4,0,0,16,0,0,0,0,0,1,1994,1,0,15179,0,1.9459101490553132,0.6931471805599453,0,5,1,366,1
8,1,6,1,8,3,4,1,53,0,11,1,0,2,400,3,4,4,0,7,45,0,0,0,3,0,1,1996,1,0,15179,1,0.18176496516008733,0.18176496516008733,0,2,1,377,1
1,1,4,1,1,1,2,1,19,0,11,1,5,15,400,4,4,4,0,0,16,0,0,0,0,0,1,1994,1,0,15179,0,1.9459101490553132,0.6931471805599453,0,20,1,365,1
5,1,5,1,5,2,3,0,52,0,12,1,1,8,400,3,4,4,0,6,45,0,0,0,0,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,375,1
4,2,1,1,4,3,2,1,42,0,11,1,4,9,400,2,4,4,0,6,38,0,0,0,4,0,1,1995,1,0,15179,1,0.6136751718298749,0.6136751718298749,0,9,1,373,1
7,2,5,1,7,3,1,1,37,1,11,1,1,10,500,2,4,4,1,6,38,0,0,0,0,3,2,1995,1,1,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,377,1
2,4,2,1,3,2,3,0,32,0,13,1,1,14,400,4,4,4,1,4,33,0,0,0,1,0,1,1994,3,0,15179,1,0.2992478355857498,0.2992478355857498,0,4,1,383,1
5,3,2,1,6,4,1,1,40,0,11,1,2,9,400,1,4,4,1,6,38,0,0,0,3,0,2,1994,1,0,15179,1,0.3400613972438229,0.3400613972438229,0,2,1,408,1
2,3,2,1,2,3,3,1,41,0,11,1,1,9,400,1,4,4,2,6,38,0,0,0,0,0,1,1995,1,0,15179,1,0.24810503202465034,0.24810503202465034,0,1,1,366,1
8,1,5,1,8,1,1,1,53,0,13,1,2,2,400,1,4,4,0,7,45,0,0,0,2,0,1,1995,3,0,15179,1,0.3560621182622067,0.3560621182622067,0,2,1,365,1
11,2,5,1,11,4,1,0,33,0,11,1,1,3,400,4,4,4,0,4,33,0,0,0,0,0,2,1996,1,0,15179,0,0.33295007767762286,0.33295007767762286,0,4,1,373,1
4,1,4,1,4,1,1,1,46,0,15,1,5,8,400,3,4,4,1,6,45,0,0,0,0,0,1,1995,2,0,15179,0,0.5992716154026797,0.5992716154026797,0,15,1,362,1
7,2,3,1,7,2,3,1,37,1,11,1,1,13,500,3,4,4,1,6,38,0,0,0,0,3,2,1995,1,1,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,376,1
1,2,6,0,1,2,4,1,36,0,13,1,0,1,400,3,4,4,0,5,38,0,0,0,0,0,1,1994,3,0,15179,0,0.1555187126887891,0.1555187126887891,0,0,1,368,1
2,1,6,0,2,2,1,1,30,0,11,1,1,4,400,1,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.287429041392447,0.287429041392447,0,1,1,367,1
4,4,5,1,5,1,5,1,27,0,11,1,1,9,400,1,4,4,1,4,33,0,0,0,0,0,1,1995,1,0,15179,0,0.2993978896850615,0.2993978896850615,0,1,1,366,1
