,PolicyNumber,Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime
12033,12034,1,1,3,1,1,1,3,1,50,0,12,2,1,0,10,400,4,4,4,2,6,45,0,0,0,1,4,2,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,365
12034,12035,1,2,5,1,1,2,5,1,60,1,11,1,1,0,13,400,4,4,4,0,4,58,0,0,0,0,0,1,1996,1,0,15179,1,0.33647223662121295,0.33647223662121295,0,4,1,365
12035,12036,1,2,6,1,1,2,1,1,53,0,13,1,2,0,1,400,3,4,4,3,7,45,0,0,0,0,0,1,1996,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,360
12036,12037,5,2,1,1,6,1,1,1,30,0,13,1,1,1,14,500,1,4,4,0,5,33,0,0,0,0,3,1,1996,3,1,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,388
12037,12038,1,2,1,1,1,2,2,1,26,0,13,1,2,0,6,400,1,4,4,3,5,33,0,0,0,0,0,1,1996,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,366
12038,12039,1,2,1,1,1,2,1,1,25,1,11,1,1,0,15,400,1,4,4,2,4,28,0,0,0,0,0,1,1996,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,1,1,365
12039,12040,1,2,3,1,1,3,5,1,35,1,11,1,1,0,8,400,3,4,4,1,6,33,0,0,0,5,0,1,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,374
12040,12041,1,3,5,1,1,3,1,1,33,0,11,1,1,0,11,400,1,4,4,2,6,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,361
12041,12042,1,3,6,1,1,3,1,1,63,0,13,1,1,0,13,400,4,4,4,0,6,58,0,0,0,0,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,360
12042,12043,5,2,1,1,5,3,3,1,49,1,11,1,2,0,2,400,3,4,4,0,7,45,0,0,0,0,0,1,1996,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,374
12043,12044,1,3,7,1,1,3,3,1,28,0,13,1,5,0,4,400,2,4,4,2,0,33,0,0,0,0,0,1,1996,3,0,15179,1,1.9459101490553132,0.6931471805599453,1,10,1,361
12044,12045,5,2,1,1,5,4,1,1,41,0,13,1,0,1,11,400,3,4,4,1,6,38,0,0,0,3,0,1,1996,3,0,15179,0,0.13353139262452263,0.13353139262452263,0,0,1,379
12045,12046,1,4,2,1,1,4,3,1,64,1,12,2,2,0,13,400,1,4,4,1,7,58,0,0,0,0,0,1,1996,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,366
12046,12047,1,4,1,1,1,4,2,1,26,0,12,2,5,0,2,400,3,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,0,0.6931471805599453,0.6931471805599453,0,15,1,366
12047,12048,1,5,7,1,1,5,1,1,47,1,12,2,2,0,3,400,3,4,4,1,7,45,0,0,0,5,0,1,1996,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,359
12048,12049,2,1,2,1,2,3,1,1,54,0,11,1,1,0,16,400,3,4,4,2,7,45,0,0,0,0,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,378
12049,12050,2,1,2,0,2,1,4,0,35,0,11,1,1,0,6,400,4,4,4,2,5,33,0,0,0,5,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,367
12050,12051,1,5,1,1,1,5,1,1,42,0,12,2,2,0,14,400,2,4,4,3,6,38,0,0,0,5,0,1,1996,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,365
12051,12052,5,2,1,1,5,2,3,1,36,0,13,1,5,1,2,400,4,4,4,2,6,38,0,0,0,3,0,1,1996,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,20,1,367
12052,12053,2,1,7,1,2,4,4,1,53,0,12,2,5,0,3,400,3,4,4,1,7,45,0,0,0,5,0,1,1996,2,0,15179,1,0.5596157879354227,0.5596157879354227,0,15,1,383
12053,12054,2,2,4,1,2,2,5,1,28,1,11,1,5,0,4,400,1,4,4,1,6,33,0,0,0,5,0,1,1996,1,0,15179,0,0.6190392084062234,0.6190392084062234,0,5,1,366
12054,12055,2,2,2,1,2,2,3,1,28,0,11,1,1,0,15,400,2,4,4,2,6,33,0,0,0,1,4,3,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,366
12055,12056,2,2,4,1,2,3,1,1,26,1,11,1,1,0,11,400,3,4,4,2,6,33,0,0,0,5,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,369
12056,12057,3,1,3,0,3,1,4,1,55,1,12,2,1,0,10,400,1,4,4,2,6,45,0,0,0,5,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,366
12057,12058,3,1,5,1,3,2,4,1,67,0,13,1,0,0,9,400,2,4,4,0,7,70,0,0,0,0,0,1,1996,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,371
12058,12059,5,2,1,1,5,4,3,1,31,1,13,1,0,0,14,400,3,4,4,0,5,33,0,0,0,0,0,1,1996,3,0,15179,1,0.15415067982725827,0.15415067982725827,0,0,1,381
12059,12060,7,1,6,1,7,2,4,0,33,0,12,2,2,0,3,400,1,4,4,3,5,33,0,0,0,1,0,1,1996,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,370
12060,12061,7,3,5,1,7,4,3,1,48,0,12,2,1,0,10,400,3,4,4,0,6,45,1,0,0,5,0,1,1996,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,370
12061,12062,8,5,2,1,8,5,3,1,58,0,13,1,1,0,2,400,4,4,4,0,7,58,0,0,0,3,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,366
12062,12063,12,4,5,1,12,5,3,1,27,0,12,2,2,0,6,400,2,4,4,3,6,33,0,0,0,0,0,1,1996,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,370
12063,12064,12,4,6,1,1,1,2,0,63,0,11,1,1,0,16,400,3,4,4,0,7,58,0,0,0,1,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,10
12064,12065,5,2,2,1,5,2,3,1,29,0,12,2,1,0,11,400,3,4,4,2,4,33,0,0,0,0,0,1,1996,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,366
12065,12066,12,4,2,0,1,1,2,1,68,0,13,1,0,0,5,400,2,4,4,2,7,70,0,0,0,0,0,1,1996,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,14
12066,12067,12,5,5,1,1,1,1,0,30,0,11,1,1,0,7,400,1,4,4,0,5,33,0,0,0,5,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,3
12067,12068,1,1,3,1,1,1,3,1,58,1,11,1,1,0,4,400,2,4,4,1,7,58,0,0,0,1,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365
12068,12069,1,2,7,1,1,2,1,1,51,0,13,1,2,0,15,400,2,4,4,0,7,45,0,0,0,3,0,1,1996,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,359
12069,12070,1,1,5,1,1,2,1,1,42,1,12,2,1,0,13,400,2,4,4,2,5,38,0,0,0,1,0,1,1996,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,368
12070,12071,1,2,1,1,1,2,3,1,30,0,11,1,2,0,15,400,1,4,4,1,5,33,0,0,0,5,0,1,1996,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,367
12071,12072,1,2,2,1,1,2,4,1,55,1,12,2,1,0,6,400,1,4,4,2,7,45,0,0,0,3,0,1,1996,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,367
12072,12073,1,2,7,1,1,2,1,1,39,0,12,2,1,0,9,400,3,4,4,1,6,38,0,0,0,1,0,1,1996,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,359
12073,12074,1,2,5,1,1,3,1,1,22,1,13,1,1,0,7,400,2,4,4,0,4,28,0,0,0,0,0,1,1996,3,0,15179,0,0.33647223662121295,0.33647223662121295,0,2,1,368
12074,12075,1,3,7,1,1,3,5,1,32,0,13,1,1,0,1,400,1,4,4,1,5,33,0,0,0,0,0,1,1996,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,363
12075,12076,1,3,1,1,2,2,4,1,43,0,33,3,5,0,13,400,1,4,4,2,7,38,0,0,0,5,4,2,1996,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,5,1,391
12076,12077,1,3,2,1,1,3,2,1,36,0,12,2,2,0,7,400,1,4,4,2,7,38,0,0,0,3,0,1,1996,2,0,15179,0,0.3184537311185346,0.3184537311185346,0,2,1,365
12077,12078,1,3,1,1,1,3,2,1,57,1,13,1,1,0,12,400,1,4,4,2,7,58,0,0,0,0,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,366
12078,12079,1,4,1,1,2,1,3,1,38,1,13,1,2,0,5,400,2,4,4,3,6,38,0,0,0,5,0,1,1996,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,376
12079,12080,5,2,3,1,6,3,3,1,35,1,11,1,2,0,14,400,1,4,4,1,6,33,0,0,0,1,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,402
12080,12081,1,4,5,1,1,5,2,0,40,0,11,1,1,0,12,400,1,4,4,1,7,38,0,0,0,0,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,369
12081,12082,1,4,5,1,2,1,3,1,28,0,12,2,1,0,7,400,1,4,4,2,5,33,0,0,0,5,0,1,1996,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,372
12082,12083,2,1,3,1,2,2,2,1,72,1,12,2,1,0,8,400,1,4,4,2,7,70,0,0,0,3,0,1,1996,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,371
12083,12084,1,5,2,1,2,1,3,1,43,1,13,1,1,0,10,400,4,4,4,1,6,38,0,0,0,3,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,368
12084,12085,5,2,3,1,7,2,1,1,32,0,13,1,2,1,12,400,2,4,4,0,5,33,0,0,0,0,0,1,1996,3,0,15179,0,0.4054651081081644,0.4054651081081644,0,4,1,423
12085,12086,2,1,6,1,2,2,2,1,80,0,12,2,0,0,16,400,4,4,4,2,6,70,0,0,0,1,0,1,1996,2,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,368
12086,12087,2,2,2,1,2,2,3,1,53,0,11,1,2,0,15,400,3,4,4,2,6,45,0,0,0,5,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,366
12087,12088,2,2,6,1,2,3,2,1,53,0,13,1,0,0,10,500,4,4,4,3,7,45,0,0,0,0,3,1,1996,3,1,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,368
12088,12089,2,2,5,1,2,2,5,1,27,0,11,1,1,0,12,400,2,4,4,1,5,33,0,0,0,3,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,365
12089,12090,2,3,2,1,2,3,1,1,40,0,13,1,1,0,4,400,2,4,4,0,6,38,0,0,0,1,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,364
12090,12091,2,2,1,1,2,3,5,1,35,0,12,2,1,0,5,700,4,4,4,3,6,33,0,0,0,5,0,1,1996,2,1,15179,0,0.2513144282809061,0.2513144282809061,0,4,1,376
12091,12092,2,3,7,0,2,3,1,1,29,0,11,1,1,0,13,400,2,4,4,0,6,33,0,0,0,0,0,1,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,359
12092,12093,2,4,4,1,2,4,5,1,32,1,11,1,1,0,14,400,3,4,4,0,5,33,0,0,0,5,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,366
12093,12094,3,1,6,1,3,1,1,1,26,0,11,1,2,0,12,400,3,4,4,2,6,33,0,0,0,0,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,360
12094,12095,3,2,5,1,3,2,5,1,29,1,11,1,2,0,8,400,3,4,4,2,5,33,0,0,0,0,0,1,1996,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,6,1,365
12095,12096,3,2,1,0,3,4,4,1,31,0,11,1,1,0,9,400,2,4,4,1,5,33,0,0,0,0,0,3,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,382
12096,12097,4,2,2,1,4,2,3,1,37,0,13,1,1,0,2,400,1,4,4,0,6,38,0,0,0,5,4,2,1996,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,366
12097,12098,5,2,3,1,5,4,1,0,26,0,11,1,1,1,10,400,2,4,4,2,4,33,0,0,0,5,0,1,1996,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,2,1,377
12098,12099,5,3,3,0,5,4,3,1,38,0,12,2,1,0,10,400,4,4,4,0,6,38,0,0,0,5,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,372
12099,12100,6,1,2,1,9,4,4,1,25,0,11,1,1,0,5,400,2,4,4,1,3,28,0,0,0,0,0,1,1996,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,478
12100,12101,10,3,6,1,10,3,5,1,63,0,13,1,2,0,1,400,2,4,4,2,7,58,0,0,0,5,0,1,1996,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,364
12101,12102,10,4,4,1,10,5,1,1,63,0,33,3,5,0,11,400,2,4,4,2,7,58,0,0,0,5,0,1,1996,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,10,1,369
12102,12103,12,4,2,1,12,4,2,0,43,0,12,2,1,0,6,400,1,4,4,1,7,38,0,0,0,0,0,1,1996,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,365
12103,12104,5,2,4,1,5,2,5,1,26,1,11,1,2,0,5,400,1,4,4,1,5,33,0,0,1,0,2,1,1996,1,0,241,0,0.4054651081081644,0.4054651081081644,0,2,1,366
12104,12105,10,5,1,1,10,5,2,1,63,1,13,1,1,0,7,400,1,4,4,1,6,58,0,0,0,0,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,366
12105,12106,8,2,6,1,11,1,4,1,35,0,11,1,1,0,11,400,2,4,4,2,4,33,0,0,0,0,0,1,1996,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,2,1,446
12106,12107,8,2,4,1,8,3,4,1,45,0,11,1,1,0,1,400,4,4,4,2,6,38,0,0,0,0,0,1,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,4,1,372
12107,12108,5,2,4,1,5,4,2,0,51,1,11,1,1,0,7,400,4,4,4,2,7,45,0,0,0,5,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,377
12108,12109,6,3,1,0,6,4,5,0,32,0,12,2,1,0,11,400,4,4,4,2,2,33,0,0,0,0,0,1,1996,2,0,15179,0,0.5108256237659907,0.5108256237659907,0,4,1,376
12109,12110,6,1,2,1,6,2,4,1,45,1,13,1,1,0,13,400,3,4,4,2,6,38,0,0,0,3,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,374
12110,12111,5,3,3,1,5,4,3,0,40,1,13,1,1,0,9,400,1,4,4,0,6,38,0,0,0,0,0,1,1996,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,372
12111,12112,4,2,3,0,4,3,1,1,51,0,12,2,1,0,2,400,3,4,4,2,7,45,0,0,0,5,0,1,1996,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,370
12112,12113,4,2,7,1,4,2,1,1,36,0,12,2,1,0,2,400,3,4,4,2,6,38,0,0,0,3,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,359
12113,12114,3,5,2,1,3,5,4,1,31,0,13,1,2,0,14,400,3,4,4,2,5,33,0,0,0,5,0,1,1996,3,0,15179,0,0.4054651081081644,0.4054651081081644,0,6,1,367
12114,12115,3,5,3,1,3,5,5,1,29,1,11,1,1,0,13,400,4,4,4,1,6,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,367
12115,12116,3,3,6,1,3,4,2,1,31,0,12,2,2,0,8,400,3,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,6,1,368
12116,12117,3,2,1,1,3,3,2,0,26,0,12,2,1,0,13,400,3,4,4,2,6,33,0,0,0,5,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,373
12117,12118,3,3,3,1,4,1,1,1,40,0,11,1,3,0,3,400,3,4,4,2,5,38,0,0,0,1,4,2,1996,1,0,15179,1,0.5108256237659907,0.5108256237659907,0,9,1,379
12118,12119,3,2,5,1,3,3,1,1,38,0,31,3,5,0,3,400,4,4,4,2,6,38,0,0,0,3,0,1,1996,1,0,15179,1,0.6190392084062234,0.6190392084062234,0,20,1,368
12119,12120,5,2,4,1,5,3,1,1,39,0,11,1,1,1,13,400,3,4,4,1,5,38,0,0,0,1,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,369
12120,12121,3,1,7,1,3,2,3,0,48,1,11,1,1,0,6,400,4,2,3,0,6,45,0,0,0,0,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,2,368
12121,12122,3,1,4,1,3,1,1,1,36,0,12,2,1,0,12,700,4,4,4,3,6,38,0,0,0,0,0,1,1996,2,1,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,362
12122,12123,2,4,1,1,3,1,4,1,45,1,12,2,2,0,8,400,3,4,4,1,6,38,0,0,1,3,0,1,1996,2,0,241,1,0.35667494393873234,0.35667494393873234,0,6,1,377
12123,12124,2,5,2,1,3,1,3,0,33,1,11,1,1,0,10,400,2,4,4,2,5,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,368
12124,12125,2,4,5,1,3,1,3,0,47,0,13,1,5,0,11,400,4,4,4,1,6,45,0,0,0,3,0,1,1996,3,0,15179,0,0.6190392084062234,0.6190392084062234,0,20,1,372
12125,12126,2,4,6,1,3,1,4,0,32,1,11,1,1,0,10,400,3,4,4,1,6,33,0,0,0,3,0,1,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,372
12126,12127,2,4,3,1,2,4,4,1,45,0,11,1,4,0,7,400,3,4,4,0,6,38,0,0,0,0,0,1,1996,1,0,15179,1,0.538996500732687,0.538996500732687,0,12,1,366
12127,12128,2,4,4,1,2,4,1,1,38,1,13,1,1,0,11,400,2,4,4,1,7,38,0,0,0,1,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,362
12128,12129,2,3,7,1,2,3,1,1,29,0,12,2,2,0,9,400,2,4,4,2,5,33,0,0,0,3,0,1,1996,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,4,1,359
12129,12130,2,3,5,0,2,3,5,1,23,1,11,1,5,0,12,400,4,4,4,2,4,28,0,0,0,1,0,1,1996,1,0,15179,0,0.7884573603642702,0.6931471805599453,1,20,1,365
12130,12131,2,3,3,1,3,1,3,1,30,0,12,2,1,0,4,400,3,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,381
12131,12132,2,3,3,1,3,1,3,1,52,0,11,1,1,0,8,400,4,4,4,0,7,45,0,0,0,5,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,381
12132,12133,2,3,4,1,2,3,5,1,63,0,13,1,1,0,8,400,2,4,4,0,6,58,0,0,0,0,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,366
12133,12134,2,2,5,1,3,4,5,1,75,0,13,1,1,0,16,400,1,4,4,1,7,70,0,0,0,3,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,409
12134,12135,2,2,5,1,2,3,2,1,29,0,11,1,1,0,5,400,1,4,4,0,5,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,369
12135,12136,2,2,3,1,2,4,4,1,60,0,11,1,1,0,8,400,2,4,4,1,6,58,0,0,0,0,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,380
12136,12137,2,2,2,1,2,2,2,0,39,0,12,2,2,0,5,400,2,4,4,2,3,38,0,0,0,1,0,3,1996,2,0,15179,1,0.5596157879354227,0.5596157879354227,0,4,1,365
12137,12138,2,1,3,1,2,4,5,1,55,0,11,1,2,0,3,400,3,4,4,0,6,45,1,0,0,1,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,388
12138,12139,1,5,1,1,1,5,1,1,43,0,12,2,2,0,4,500,2,4,4,1,6,38,0,0,0,0,3,2,1996,2,1,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,365
12139,12140,1,5,6,1,2,1,4,1,33,0,12,2,1,0,7,400,3,4,4,2,5,33,0,0,0,1,0,1,1996,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,365
12140,12141,1,4,4,1,2,1,1,1,59,1,11,1,2,0,11,400,3,4,4,2,7,58,0,0,0,5,0,1,1996,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,371
12141,12142,1,3,6,0,1,3,3,0,49,0,13,1,5,0,8,400,1,4,4,1,5,45,0,0,0,0,0,1,1996,3,0,15179,1,0.6931471805599453,0.6931471805599453,0,5,1,362
12142,12143,1,2,5,1,3,2,1,1,33,0,12,2,1,0,6,400,2,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,421
12143,12144,1,1,7,1,2,1,1,1,38,0,12,2,1,0,10,400,2,4,4,0,6,38,0,0,0,1,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,389
12144,12145,10,3,3,1,10,3,4,1,37,0,33,3,5,0,2,400,1,4,4,3,6,38,0,0,0,3,0,1,1996,3,0,15179,0,0.6190392084062234,0.6190392084062234,0,5,1,366
12145,12146,5,2,4,1,5,2,5,1,38,0,12,2,1,0,11,400,4,4,4,2,6,38,0,0,0,0,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366
12146,12147,9,2,1,1,9,4,4,1,34,0,11,1,2,0,14,400,3,4,4,3,6,33,0,0,0,5,0,1,1996,1,0,15179,0,0.35667494393873234,0.35667494393873234,0,6,1,382
12147,12148,8,5,2,1,9,1,5,1,26,1,13,1,1,0,14,400,4,4,4,1,5,33,0,0,0,5,0,1,1996,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,370
12148,12149,8,5,3,1,9,2,5,0,46,1,13,1,1,0,9,400,3,4,4,0,4,45,0,0,0,0,0,1,1996,3,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,376
12149,12150,8,3,3,1,8,3,4,1,38,1,33,3,5,0,6,400,3,4,4,2,7,38,0,0,0,0,0,1,1996,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,15,1,366
12150,12151,7,3,6,1,7,3,1,0,31,0,11,1,2,0,15,400,2,4,4,1,5,33,0,0,0,5,0,1,1996,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,360
12151,12152,5,2,4,1,5,2,6,1,47,1,21,2,5,0,7,400,4,4,4,2,4,45,0,0,0,5,0,1,1996,1,0,15179,1,0.7884573603642702,0.6931471805599453,1,20,1,367
12152,12153,5,2,5,1,5,3,5,1,44,0,11,1,2,1,12,700,4,4,4,0,7,38,0,0,0,0,0,1,1996,1,1,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,372
12153,12154,3,4,6,1,4,3,4,1,26,1,13,1,2,0,15,400,1,4,4,0,6,33,0,0,0,5,0,1,1996,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,386
12154,12155,3,3,6,1,3,4,1,1,73,0,12,2,1,0,1,400,1,4,4,0,6,70,0,0,0,0,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,367
12155,12156,3,2,2,1,3,2,2,0,34,0,11,1,1,0,11,400,1,4,4,2,4,33,0,0,0,0,0,1,1996,1,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,365
12156,12157,5,2,5,0,5,3,4,1,24,0,11,1,1,1,10,400,3,4,4,3,5,28,0,0,0,3,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,371
12157,12158,3,1,5,1,3,2,2,1,40,0,11,1,2,0,10,400,3,4,4,0,6,38,0,0,0,5,0,1,1996,1,0,15179,0,0.35667494393873234,0.35667494393873234,0,6,1,369
12158,12159,3,1,6,0,3,3,4,1,43,0,11,1,1,0,3,400,1,4,4,2,6,38,0,0,0,3,0,1,1996,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,377
12159,12160,3,1,2,1,3,1,5,1,28,0,11,1,1,0,13,400,3,4,4,0,6,33,0,0,0,1,4,2,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,368
12160,12161,5,2,5,1,8,2,3,1,39,0,33,3,5,1,6,400,3,4,4,2,7,38,0,0,0,1,0,1,1996,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,15,1,453
12161,12162,2,4,1,0,2,4,2,1,32,0,12,2,2,0,2,400,3,4,4,2,6,33,0,0,0,3,0,1,1996,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,366
12162,12163,2,4,3,1,2,4,3,1,50,0,12,2,2,0,3,400,1,4,4,3,5,45,0,0,0,0,0,1,1996,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,365
12163,12164,2,3,6,1,3,4,2,0,48,0,11,1,1,0,2,400,3,4,4,2,7,45,0,0,0,0,0,1,1996,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,398
12164,12165,2,3,5,1,2,4,3,1,42,0,12,2,1,0,15,400,4,4,4,2,6,38,0,0,0,0,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,370
12165,12166,2,3,4,1,2,3,5,1,26,0,12,2,2,0,9,400,1,4,4,3,6,33,0,0,0,0,0,1,1996,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,366
12166,12167,2,2,4,1,2,4,5,1,33,1,11,1,2,0,10,400,3,4,4,0,6,33,0,0,0,1,0,1,1996,1,0,15179,0,0.35667494393873234,0.35667494393873234,0,6,1,380
12167,12168,1,5,1,1,1,5,1,1,50,0,12,2,2,0,7,400,3,4,4,2,6,45,0,0,0,3,0,1,1996,2,0,15179,0,0.35667494393873234,0.35667494393873234,0,6,1,365
12168,12169,2,1,2,1,2,1,5,0,42,0,11,1,2,0,9,400,2,4,4,0,6,38,0,0,0,3,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,368
