DriverRating,AccidentArea,AgeOfVehicle,Fault,VehicleCategory,UnusualDeductible,WitnessPresent,MonthClaimed,Year,Sex,PolicyType,Deductible,ClaimProcessingTime,WeekOfMonth,RepNumber,Age,NumberOfSuppliments,ClaimAmountRisk,FraudFound_P
2,0,6,0,2,0,0,11,1995,1,12,400,369,1,12,35,5,2,1
1,0,6,0,1,0,0,2,1995,0,11,400,365,3,3,36,0,0,1
1,1,6,0,1,0,0,5,1995,1,11,400,365,1,9,44,0,2,1
2,1,6,0,1,0,0,11,1996,1,11,400,366,3,1,43,0,2,1
2,1,6,0,1,0,0,5,1994,1,11,400,361,1,2,42,0,4,1
3,1,6,0,2,0,0,6,1995,1,12,400,383,1,8,26,4,15,1
3,0,7,0,2,0,0,3,1995,0,12,400,367,1,5,47,1,4,1
3,1,7,0,1,0,0,10,1995,0,13,400,372,2,3,49,0,5,1
2,1,4,0,1,0,0,8,1994,1,11,400,380,3,10,35,0,2,1
2,1,6,0,1,0,0,8,1995,1,11,400,389,2,9,46,2,4,1
3,0,6,0,2,0,0,8,1994,0,12,400,372,3,7,57,5,3,1
1,1,6,0,3,0,0,2,1994,1,33,400,370,3,6,51,0,5,1
3,0,6,0,1,0,0,4,1994,0,11,400,366,2,14,38,0,7,1
1,0,5,0,3,0,0,1,1994,1,32,400,364,4,9,37,2,5,1
4,0,7,0,3,0,0,7,1994,1,33,400,372,3,9,54,0,8,1
2,1,6,0,1,0,0,7,1994,1,11,400,365,1,9,45,0,0,1
2,1,7,0,1,0,0,10,1995,1,12,400,365,4,1,65,0,9,1
1,1,4,0,1,0,0,4,1994,1,11,400,362,3,11,21,0,1,1
2,1,5,0,1,0,0,9,1995,0,11,400,394,2,14,27,2,2,1
3,1,6,0,2,0,0,6,1995,0,12,400,372,3,10,39,0,8,1
3,0,4,0,1,0,0,1,1994,1,12,400,359,1,15,38,5,3,1
1,1,4,0,1,0,0,1,1994,0,11,400,366,3,7,31,0,1,1
1,1,6,0,1,0,0,2,1994,1,11,400,360,2,9,46,0,1,1
3,1,6,0,2,0,0,4,1995,1,27,400,399,2,14,51,1,15,1
3,1,7,0,1,0,0,8,1995,1,12,400,366,5,1,58,3,6,1
3,0,5,0,1,0,0,2,1994,0,11,400,367,3,15,27,0,3,1
2,1,6,0,1,0,0,12,1995,1,12,400,378,3,15,49,2,2,1
2,0,0,0,1,0,0,2,1994,1,11,400,369,1,4,19,0,12,1
3,1,6,0,2,0,0,2,1994,0,12,400,365,3,8,33,5,3,1
1,1,4,0,3,0,0,3,1995,1,32,400,361,3,15,34,1,7,1
1,1,5,0,1,0,0,11,1994,0,11,400,366,2,8,34,0,1,1
2,0,5,0,1,0,0,2,1994,0,11,400,369,2,11,28,3,2,1
1,0,5,0,1,0,0,5,1994,1,11,400,385,3,4,52,0,5,1
3,1,6,0,1,0,0,11,1994,0,11,400,360,3,4,31,0,19,1
2,1,4,0,1,0,0,9,1994,0,12,400,362,2,7,56,0,4,1
1,1,5,0,1,0,0,5,1995,1,11,400,463,2,14,33,3,1,1
2,0,6,0,2,0,0,11,1995,1,12,400,369,2,9,33,5,3,1
1,1,7,0,1,0,0,11,1994,1,11,400,365,2,10,49,0,1,1
1,1,6,0,2,0,0,3,1995,1,12,400,380,4,3,48,0,1,1
2,1,1,0,1,0,0,1,1994,1,12,400,364,3,2,33,0,8,1
3,1,5,0,1,0,0,9,1996,0,11,400,375,1,16,44,5,4,1
2,1,4,0,1,0,0,10,1995,1,11,400,361,3,5,29,0,2,1
3,1,5,0,1,0,0,2,1994,1,12,400,365,2,14,39,0,15,1
2,0,4,0,1,0,0,7,1995,1,11,400,369,1,16,25,0,2,1
2,1,5,0,1,0,0,7,1995,0,14,400,363,4,3,28,5,3,1
1,1,5,0,1,0,0,3,1994,1,11,400,362,1,11,28,5,2,1
3,1,5,0,1,0,0,10,1994,1,12,400,369,3,9,66,0,3,1
1,1,6,0,2,0,0,2,1994,0,12,400,365,3,10,39,0,1,1
2,0,3,0,1,0,0,4,1996,1,11,400,375,3,14,22,0,3,1
3,1,5,0,2,0,0,10,1994,0,12,400,366,2,8,34,3,3,1
4,1,4,0,1,0,0,8,1995,1,11,400,420,3,12,26,0,4,1
2,1,7,0,1,0,0,2,1995,1,13,400,363,2,12,48,0,3,1
4,1,6,0,1,0,0,4,1995,0,11,400,370,4,12,50,5,4,1
1,1,5,0,1,0,0,11,1996,1,11,400,368,1,2,42,5,2,1
1,1,6,0,1,0,0,7,1994,1,13,400,365,3,11,57,0,2,1
2,1,6,0,1,0,0,5,1994,0,12,400,364,2,2,54,3,2,1
4,1,6,0,2,0,0,10,1996,1,12,400,365,1,7,47,0,8,1
1,1,0,0,1,0,0,5,1995,1,11,400,387,2,3,19,0,4,1
2,1,5,0,1,0,0,6,1995,1,11,400,365,2,2,34,2,2,1
3,1,7,0,2,0,0,1,1995,0,12,400,365,4,8,52,0,1,1
1,1,7,0,1,0,0,8,1994,1,13,400,365,3,10,56,0,0,1
3,0,5,0,2,0,0,7,1995,1,12,400,379,1,16,40,0,3,1
3,0,6,0,1,0,0,4,1994,1,13,400,365,4,4,62,2,0,1
2,1,3,0,1,0,0,11,1995,0,11,400,366,5,1,22,0,0,1
1,1,5,0,1,0,0,1,1994,1,12,400,365,4,15,22,3,1,1
3,1,6,1,1,0,0,1,1995,1,12,400,360,1,8,32,4,4,1
2,0,6,0,1,0,0,2,1995,0,11,400,370,3,11,58,0,1,1
4,0,5,0,1,0,0,7,1994,1,11,400,375,3,6,41,5,5,1
4,1,6,0,2,0,0,2,1994,0,12,400,363,4,7,39,5,17,1
2,1,7,0,1,0,0,7,1996,0,12,400,377,4,1,74,3,2,1
1,1,6,0,1,0,0,5,1994,0,12,400,367,2,2,39,5,1,1
1,1,7,0,1,0,0,8,1994,1,13,400,365,3,10,55,0,0,1
2,0,5,0,1,0,0,11,1994,1,12,400,360,1,2,27,4,2,1
3,0,5,0,1,0,0,10,1995,1,11,400,373,2,11,26,0,3,1
2,1,7,0,1,0,0,8,1994,1,11,400,365,4,3,42,0,2,1
1,0,6,0,1,0,0,8,1994,1,12,400,368,3,12,60,5,2,1
1,1,5,0,1,0,0,1,1995,0,11,400,365,2,8,41,5,1,1
3,0,6,1,1,0,0,1,1994,1,12,400,361,1,9,33,5,3,1
2,1,4,0,1,0,0,1,1995,1,12,400,365,4,1,24,3,1,1
3,1,7,1,1,1,0,4,1994,0,12,700,366,2,12,48,4,8,1
2,1,6,0,1,0,0,3,1995,0,12,400,390,2,11,52,3,2,1
3,0,4,0,1,0,0,11,1995,1,12,400,374,3,12,22,4,3,1
2,1,6,0,1,0,0,5,1996,1,11,400,418,3,2,43,0,2,1
2,1,6,0,2,0,0,1,1995,0,12,400,365,4,12,39,0,3,1
2,1,6,0,1,0,0,6,1996,0,13,400,417,2,6,52,0,2,1
1,1,5,0,1,0,0,1,1994,0,11,400,368,2,12,32,0,0,1
3,1,5,0,1,0,0,5,1995,1,11,400,367,2,11,33,0,5,1
2,1,3,0,1,0,0,8,1994,1,12,400,361,4,10,20,1,1,1
1,1,5,1,1,0,0,4,1994,1,11,400,371,2,14,27,3,2,1
4,1,6,0,2,0,0,10,1995,1,12,400,366,2,7,45,0,6,1
3,1,5,0,1,0,0,7,1996,0,11,400,360,1,11,26,3,3,1
3,1,4,0,1,0,0,10,1994,1,13,400,417,4,9,27,3,3,1
1,1,6,0,3,0,0,4,1994,1,33,400,371,2,6,50,0,5,1
3,1,7,0,1,0,0,1,1994,1,11,400,375,4,2,60,3,3,1
1,1,5,0,1,0,0,8,1995,1,20,400,362,4,7,31,5,4,1
3,0,4,0,1,0,0,9,1995,1,11,400,376,2,14,27,0,3,1
3,1,5,0,1,0,0,4,1995,1,11,400,365,3,9,36,0,0,1
3,1,7,0,1,0,0,5,1994,1,11,400,365,2,14,45,0,7,1
2,0,6,1,1,0,0,5,1994,1,11,400,360,1,2,28,0,2,1
3,1,5,0,1,0,0,12,1995,1,11,400,366,3,11,28,4,6,1
3,1,5,0,1,0,0,4,1995,1,11,400,366,1,12,33,0,5,1
2,1,7,0,1,0,0,2,1994,1,12,400,365,4,6,54,0,4,1
3,1,7,0,1,0,0,9,1994,1,11,400,367,1,9,66,3,6,1
3,1,6,0,1,0,0,11,1994,1,11,400,372,2,3,32,1,6,1
2,0,6,0,1,0,0,4,1996,0,11,400,371,2,11,57,0,2,1
1,1,6,0,1,0,0,5,1994,0,11,400,366,2,8,33,5,0,1
4,1,6,0,2,0,0,4,1994,1,12,400,361,4,11,44,5,20,1
1,1,2,0,2,0,0,1,1994,1,25,400,10,5,12,26,0,3,1
3,0,5,0,1,0,0,11,1995,1,11,400,366,3,6,32,3,15,1
2,1,1,0,2,0,0,11,1995,0,12,400,365,4,5,20,0,2,1
3,0,5,0,1,0,0,4,1995,0,11,400,373,1,11,48,0,3,1
1,1,5,1,2,0,0,10,1994,0,21,400,360,3,2,25,4,5,1
2,1,6,0,1,1,0,8,1994,1,12,500,388,1,12,37,1,1,1
1,1,6,0,1,0,0,11,1995,0,11,400,530,4,12,28,3,0,1
1,1,5,0,2,0,0,1,1994,1,12,400,365,2,10,31,0,1,1
1,1,6,0,1,0,0,4,1994,1,12,400,365,2,3,37,5,0,1
1,1,6,0,1,1,0,2,1995,1,12,500,363,2,8,63,5,1,1
2,1,5,0,1,0,0,7,1995,0,11,400,366,1,6,33,5,0,1
1,1,5,0,1,0,0,1,1995,0,11,400,365,1,5,44,5,2,1
2,1,6,1,1,0,0,9,1995,1,12,400,365,1,15,43,4,2,1
3,1,6,0,2,0,0,3,1995,1,12,400,367,2,12,26,5,6,1
1,1,5,0,1,0,0,6,1994,0,11,400,371,2,15,29,1,2,1
1,1,6,0,1,0,0,1,1995,1,11,400,371,1,8,44,0,2,1
2,1,7,0,2,0,0,2,1995,1,12,400,365,4,8,53,0,4,1
3,1,7,0,1,0,0,1,1995,1,11,400,365,2,11,49,0,4,1
3,0,7,0,1,0,0,11,1994,1,11,400,366,2,1,48,0,6,1
1,1,6,0,1,0,0,4,1994,1,12,400,365,2,3,37,5,0,1
2,1,5,0,1,0,0,11,1994,0,17,456,612,1,12,34,0,8,1
1,1,4,0,2,0,0,2,1995,0,12,400,365,3,11,33,5,1,1
2,0,6,0,1,0,0,10,1995,0,12,400,412,3,9,46,0,3,1
1,1,6,0,1,0,0,4,1994,0,12,400,365,2,4,36,5,0,1
2,0,5,0,1,0,0,6,1994,1,11,400,383,3,6,56,1,6,1
3,1,5,0,1,0,0,9,1995,0,11,400,369,3,11,28,0,3,1
2,0,6,0,1,0,0,5,1994,1,13,400,369,3,14,36,0,2,1
1,1,6,0,1,0,0,11,1995,1,11,400,374,1,6,51,0,1,1
1,1,4,0,1,0,0,1,1994,0,11,400,366,2,14,21,4,2,1
2,1,4,0,1,0,0,4,1994,1,11,400,361,3,8,33,0,4,1
2,1,7,0,1,0,0,3,1995,1,12,400,377,4,12,60,5,4,1
2,1,2,0,1,0,0,6,1994,1,12,400,362,1,5,65,1,9,1
2,1,6,0,1,0,0,1,1994,1,12,400,19,3,5,40,1,3,1
1,1,4,0,1,0,0,1,1994,0,11,400,365,3,15,21,5,1,1
1,1,5,0,1,1,0,2,1996,0,11,500,366,2,9,39,1,1,1
3,1,6,1,1,0,0,4,1995,0,11,400,375,4,11,52,5,3,1
1,0,6,0,3,0,0,8,1995,1,33,400,368,3,2,49,0,9,1
1,1,4,1,2,0,0,6,1994,0,21,400,374,4,7,21,0,9,1
3,0,6,0,1,0,0,10,1994,1,11,400,385,1,6,53,1,5,1
3,1,6,0,2,1,0,7,1995,1,12,700,379,1,4,36,1,5,1
3,0,5,0,1,0,0,7,1994,0,11,400,374,3,9,40,5,3,1
1,1,6,0,1,0,0,9,1995,1,12,400,373,2,9,50,1,2,1
1,1,6,0,1,0,0,9,1995,1,11,400,379,3,15,45,0,1,1
3,1,7,0,1,1,0,3,1994,1,12,700,375,4,5,50,0,7,1
1,1,5,0,1,0,0,1,1994,0,11,400,368,3,11,31,0,1,1
3,1,3,0,1,0,0,10,1996,1,14,400,366,3,10,27,0,16,1
2,1,4,0,1,0,0,8,1994,0,11,400,361,3,4,33,1,3,1
1,1,7,1,1,0,0,8,1994,1,12,400,364,1,12,51,3,0,1
2,1,5,0,1,0,0,8,1996,1,11,400,359,2,11,26,3,2,1
1,1,5,0,2,0,0,4,1994,1,12,400,362,1,4,34,1,2,1
1,1,6,0,1,0,0,10,1995,1,13,400,399,2,13,34,3,1,1
4,1,6,0,1,0,0,3,1995,1,11,400,367,1,1,62,0,3,1
2,1,5,0,1,0,0,9,1995,1,11,400,374,1,2,36,0,3,1
2,1,6,0,2,0,0,4,1995,0,12,400,387,3,9,33,0,2,1
2,1,7,0,1,0,0,9,1994,1,11,400,364,1,9,52,0,2,1
3,0,5,0,1,0,0,9,1994,0,11,400,370,3,12,29,0,3,1
2,1,5,0,1,0,0,3,1995,1,12,400,371,2,16,35,3,2,1
1,1,5,1,1,0,0,1,1994,1,12,400,369,2,12,25,0,1,1
2,1,7,0,1,0,0,9,1994,1,12,400,373,1,9,52,0,2,1
1,0,1,0,1,0,0,1,1995,0,12,400,373,2,14,21,0,2,1
1,1,7,0,2,0,0,3,1995,1,12,400,367,4,11,73,3,1,1
3,1,5,0,1,0,0,3,1994,1,11,400,377,2,5,38,0,4,1
1,0,6,1,1,0,0,9,1996,1,11,400,381,4,10,30,0,2,1
1,1,5,0,1,0,0,6,1996,1,11,400,366,2,3,34,0,1,1
1,1,6,0,1,0,0,3,1995,1,12,400,365,1,12,40,5,2,1
1,0,6,0,1,0,0,8,1995,0,12,400,569,2,12,37,2,1,1
3,1,5,0,1,0,0,9,1996,1,13,400,402,4,10,34,0,3,1
4,1,6,0,1,0,0,8,1995,1,12,400,381,1,3,48,3,4,1
2,1,6,1,1,1,0,3,1995,1,11,700,365,3,10,34,0,2,1
4,1,6,0,1,0,0,2,1995,1,11,400,371,1,6,51,0,8,1
1,1,6,0,1,0,0,3,1994,1,12,400,366,2,11,47,0,1,1
1,0,5,0,1,0,0,10,1994,1,11,400,370,3,15,39,5,2,1
1,0,5,0,2,0,0,11,1994,1,12,400,371,2,12,30,0,1,1
2,1,5,0,1,1,0,3,1995,0,11,500,369,2,12,35,0,1,1
1,1,5,0,2,0,0,9,1994,0,12,400,362,5,11,29,0,1,1
1,1,5,0,1,0,0,9,1995,1,11,400,373,2,8,27,0,1,1
3,1,5,0,1,0,0,8,1994,0,12,400,412,2,11,28,1,3,1
1,1,5,0,1,0,0,1,1995,0,11,400,365,2,5,43,5,1,1
2,1,5,0,1,0,0,4,1994,0,12,400,365,4,4,26,4,10,1
3,1,4,0,1,0,0,5,1994,1,12,400,361,4,9,33,0,4,1
1,0,0,0,1,0,0,3,1994,1,11,400,373,1,13,18,0,9,1
3,1,4,0,1,0,0,9,1995,1,11,400,362,3,4,32,1,3,1
2,1,5,0,1,0,0,11,1994,0,11,400,366,3,6,26,5,2,1
4,1,4,0,1,0,0,1,1995,1,12,400,17,3,10,35,0,8,1
1,1,6,0,1,0,0,3,1994,1,12,400,365,3,9,39,0,2,1
3,1,5,0,2,0,0,9,1995,1,12,400,365,1,12,30,0,6,1
2,1,6,0,2,0,0,1,1994,0,12,400,365,1,3,46,2,4,1
2,1,5,0,1,0,0,6,1996,1,12,400,370,2,3,30,2,2,1
3,1,4,0,1,0,0,1,1995,1,12,400,33,1,9,46,1,5,1
1,1,4,0,2,0,0,4,1995,1,12,400,360,1,6,33,0,1,1
3,0,7,0,1,0,0,1,1995,1,13,400,55,2,12,43,2,4,1
1,1,7,0,1,0,0,11,1995,1,11,400,361,1,8,53,2,1,1
1,1,6,0,1,0,0,2,1995,1,12,400,362,1,14,48,0,2,1
1,1,6,0,3,0,0,3,1994,1,33,400,371,2,6,50,0,5,1
1,1,6,0,1,0,0,6,1994,0,11,400,366,2,7,33,5,0,1
2,0,6,0,1,0,0,3,1994,0,11,400,378,3,9,61,4,5,1
3,1,5,0,1,0,0,9,1994,0,11,400,366,4,4,28,5,7,1
3,1,6,0,1,0,0,11,1996,1,11,400,365,4,1,44,4,5,1
2,0,5,0,3,0,0,9,1994,1,33,400,372,4,8,60,0,4,1
2,0,5,0,1,0,0,11,1994,1,11,400,360,2,8,35,1,0,1
3,1,6,0,1,0,0,3,1995,1,11,400,366,1,5,53,0,7,1
2,1,6,0,1,0,0,1,1994,1,13,400,365,3,6,28,1,0,1
2,1,5,0,1,0,0,6,1994,1,11,400,360,1,2,28,0,2,1
3,1,6,0,2,0,0,6,1995,1,12,400,383,1,8,26,4,15,1
2,1,6,0,2,0,0,9,1994,0,12,400,364,4,3,56,0,5,1
2,1,4,0,1,0,0,10,1996,1,11,400,365,1,3,31,2,3,1
3,1,6,0,1,0,0,11,1995,0,12,400,366,3,1,66,4,3,1
3,0,5,0,2,0,0,9,1995,0,12,400,366,4,5,35,5,15,1
1,1,6,0,1,0,0,11,1995,1,11,400,366,2,2,41,0,1,1
3,1,6,0,1,0,0,7,1994,1,11,400,371,3,11,58,0,3,1
2,0,5,0,2,0,0,5,1995,1,12,400,373,1,16,37,1,2,1
3,1,5,0,1,0,0,8,1996,1,11,400,421,2,13,29,0,4,1
2,0,4,0,1,0,0,7,1994,1,11,400,369,2,16,23,0,2,1
1,1,5,0,1,0,0,8,1994,0,12,400,373,3,1,28,0,1,1
4,1,6,0,1,0,0,2,1995,1,11,400,373,1,8,49,0,6,1
2,0,7,1,1,0,0,9,1994,1,11,400,364,4,1,58,5,8,1
3,1,5,0,1,0,0,11,1994,0,11,400,368,1,9,28,0,2,1
1,1,6,0,1,0,0,10,1996,1,11,400,367,2,1,43,1,2,1
3,1,5,0,2,0,0,2,1994,1,12,400,365,3,14,26,0,4,1
2,0,7,0,1,1,0,5,1995,0,12,700,366,3,11,48,4,8,1
2,1,5,0,2,0,0,9,1995,1,12,400,376,4,14,27,0,2,1
4,1,5,0,1,0,0,9,1996,1,13,400,370,2,7,46,0,4,1
1,0,6,0,1,0,0,7,1994,1,13,400,363,1,14,36,0,0,1
1,1,7,0,1,0,0,11,1994,1,11,400,365,2,10,50,0,1,1
2,0,6,0,2,0,0,8,1994,1,12,400,370,4,11,60,2,2,1
1,1,4,0,2,0,0,4,1995,1,12,400,359,1,6,33,0,1,1
2,1,5,0,2,0,0,3,1994,1,12,400,365,2,8,26,5,6,1
2,1,7,0,2,0,0,4,1994,1,12,400,374,4,5,46,0,2,1
2,0,0,0,1,0,0,2,1994,1,11,400,368,1,11,19,0,12,1
3,1,5,0,1,0,0,10,1994,1,12,400,367,3,1,28,0,3,1
2,1,5,0,1,0,0,5,1994,1,11,400,373,2,3,41,0,9,1
2,1,6,0,2,0,0,10,1995,0,12,400,364,3,3,67,3,2,1
1,1,4,0,1,0,0,5,1994,0,12,400,365,5,12,25,0,1,1
3,0,5,1,1,0,0,6,1994,0,11,400,375,2,14,47,0,4,1
1,1,5,0,1,0,0,1,1994,1,11,400,366,2,4,29,5,1,1
1,0,7,0,1,0,0,7,1995,0,11,400,360,2,11,44,4,3,1
1,1,4,0,1,0,0,6,1994,0,11,400,365,5,13,24,0,1,1
2,1,6,0,1,0,0,7,1996,1,11,400,416,2,12,28,1,2,1
1,0,6,0,3,0,0,6,1994,1,33,400,364,2,6,45,3,3,1
2,0,4,0,2,0,0,11,1995,0,12,400,359,1,2,25,4,2,1
3,1,5,0,2,0,0,5,1994,1,12,400,388,4,5,28,3,4,1
3,1,5,0,1,0,0,2,1994,1,11,400,377,2,5,40,0,4,1
2,1,5,0,2,0,0,7,1995,0,12,400,365,3,10,31,0,2,1
4,1,6,0,1,0,0,2,1994,0,13,400,94,3,14,54,0,2,1
1,1,4,0,1,0,0,2,1994,0,12,400,368,4,7,32,0,0,1
1,0,6,0,3,0,0,1,1994,1,33,400,363,4,8,34,2,6,1
2,1,6,0,1,0,0,11,1995,1,11,400,365,2,10,27,3,5,1
1,1,5,0,2,0,0,9,1994,1,12,400,366,4,8,36,4,1,1
1,1,5,0,1,0,0,1,1995,1,12,400,365,4,15,25,4,1,1
2,0,6,0,1,0,0,11,1995,0,11,400,372,3,14,36,1,9,1
1,1,7,0,1,0,0,8,1994,1,13,400,365,3,10,55,0,0,1
2,1,6,0,1,0,0,5,1994,1,11,400,371,3,12,29,1,3,1
1,1,5,0,2,0,0,9,1995,0,12,400,460,3,1,32,0,1,1
1,1,2,0,1,0,0,9,1994,1,13,400,373,1,4,19,4,1,1
1,1,5,0,1,0,0,1,1994,1,11,400,368,2,4,26,5,2,1
2,1,4,0,2,0,0,1,1994,0,12,400,359,4,7,33,0,2,1
2,1,7,0,1,0,0,5,1994,1,11,400,367,2,6,52,5,2,1
1,1,6,0,1,0,0,11,1994,0,12,400,363,4,3,68,2,2,1
4,1,5,0,1,0,0,2,1994,1,11,400,373,3,16,28,0,4,1
2,1,6,0,1,0,0,11,1994,1,11,400,373,3,4,33,2,5,1
3,0,6,0,2,0,0,8,1994,0,12,400,372,3,7,57,5,3,1
3,0,5,0,1,0,0,4,1994,1,11,400,377,3,5,35,0,3,1
4,1,6,0,2,0,0,8,1994,0,12,400,372,3,10,58,0,4,1
1,1,5,0,1,0,0,4,1994,1,11,400,365,2,1,27,1,1,1
3,1,6,0,1,1,0,5,1995,0,12,700,366,3,11,48,4,8,1
1,1,5,0,2,0,0,2,1995,0,12,400,370,1,8,30,4,1,1
1,1,5,0,1,0,0,1,1994,1,11,400,369,2,5,26,5,2,1
3,1,5,0,1,0,0,10,1994,0,11,400,365,3,15,34,0,3,1
4,0,6,0,1,0,0,11,1995,1,11,400,366,2,3,47,0,8,1
1,1,5,0,2,0,0,1,1995,1,12,400,364,3,9,33,5,1,1
1,1,6,0,1,0,0,3,1994,1,12,400,365,2,7,37,0,4,1
2,1,7,0,2,0,0,6,1995,1,12,400,367,3,13,73,0,2,1
2,0,6,0,1,0,0,8,1995,1,12,400,366,1,13,38,0,0,1
3,1,5,0,2,0,0,4,1994,0,12,400,388,4,7,30,1,3,1
2,1,6,0,1,0,0,8,1994,1,12,400,363,1,15,44,3,0,1
2,1,2,0,1,0,0,6,1994,1,12,400,362,2,4,64,0,6,1
4,1,5,1,1,0,0,1,1994,1,12,400,360,1,10,33,5,4,1
2,1,7,0,1,0,0,4,1994,1,11,400,367,1,6,55,4,3,1
2,1,6,0,1,0,0,6,1994,1,11,400,365,1,9,45,0,1,1
3,1,6,0,1,0,0,6,1996,1,13,400,424,2,15,50,0,3,1
3,0,5,0,1,0,0,7,1995,1,11,400,373,3,14,35,1,10,1
2,1,5,0,1,0,0,7,1996,0,11,400,359,1,11,26,3,2,1
4,1,6,0,1,0,0,4,1995,0,11,400,370,4,12,50,5,4,1
3,0,7,0,1,0,0,2,1995,1,13,400,366,2,9,65,0,0,1
3,0,5,0,1,0,0,2,1994,1,11,400,362,3,15,27,0,5,1
1,1,6,0,1,0,0,1,1995,1,11,400,368,3,3,38,2,2,1
4,1,5,0,2,0,0,7,1995,1,12,400,363,3,10,31,0,7,1
1,1,6,0,2,0,0,5,1994,1,12,400,363,2,11,52,0,1,1
4,1,4,0,1,0,0,6,1995,0,11,400,365,2,4,24,0,4,1
3,1,4,0,1,0,0,9,1994,1,12,400,360,1,2,31,0,3,1
4,1,5,0,1,0,0,8,1995,0,11,400,361,1,11,27,2,5,1
1,1,5,0,1,0,0,1,1994,1,11,400,366,2,5,30,5,1,1
2,0,5,0,3,0,0,9,1994,1,33,400,372,4,8,60,0,4,1
2,1,6,0,1,1,0,4,1994,1,11,700,370,2,13,53,1,2,1
2,1,6,0,2,0,0,1,1995,0,12,400,365,4,12,39,0,3,1
2,0,5,0,1,0,0,2,1995,1,11,400,361,2,12,28,5,4,1
2,1,5,0,1,0,0,4,1994,1,11,400,371,1,14,28,2,4,1
1,1,5,0,1,0,0,4,1995,1,11,400,361,1,12,28,5,2,1
3,1,6,0,1,0,0,4,1995,0,11,400,372,4,10,31,1,3,1
2,1,6,0,1,0,0,11,1994,0,11,400,363,3,15,44,5,0,1
1,0,5,0,1,0,0,10,1994,1,11,400,370,3,15,39,5,2,1
3,1,6,0,1,0,0,1,1994,1,12,400,359,3,11,41,4,19,1
1,1,6,0,1,0,0,2,1995,1,11,400,366,3,2,37,5,1,1
3,1,4,0,2,0,0,10,1995,1,12,400,366,4,10,30,5,4,1
2,1,6,0,1,0,0,9,1995,0,12,400,365,1,14,43,4,2,1
2,1,6,0,1,0,0,8,1995,0,11,400,365,4,4,64,0,2,1
4,1,5,0,2,0,0,7,1995,1,12,400,366,3,10,32,0,4,1
2,1,7,0,1,0,0,6,1994,1,13,400,371,1,10,63,5,9,1
3,1,3,0,1,0,0,3,1994,0,12,400,362,3,15,23,5,3,1
4,1,5,0,1,0,0,3,1995,1,11,400,365,1,16,29,0,4,1
1,0,7,0,1,0,0,7,1994,1,11,400,359,3,10,45,1,2,1
2,1,7,0,2,0,0,6,1996,1,12,400,370,2,10,76,1,2,1
1,1,7,0,1,0,0,2,1995,0,12,400,365,3,4,55,0,4,1
1,1,6,0,3,0,0,5,1994,1,32,400,365,2,8,38,1,5,1
1,1,7,0,1,0,0,9,1994,1,11,400,366,3,2,49,0,1,1
2,1,6,0,2,0,0,1,1995,1,12,400,11,5,10,42,2,2,1
3,0,0,0,1,0,0,2,1995,1,11,400,366,3,3,19,0,15,1
2,1,6,0,1,0,0,5,1995,1,11,400,360,2,2,41,0,3,1
1,1,7,0,1,0,0,9,1994,1,11,400,365,3,2,42,0,2,1
2,1,5,0,2,0,0,9,1995,1,12,400,375,4,10,28,0,2,1
1,1,4,0,1,0,0,10,1994,1,12,400,361,2,8,55,0,3,1
2,1,6,0,1,0,0,3,1995,0,12,400,390,2,11,52,3,2,1
2,0,5,0,1,0,0,12,1994,0,11,400,369,1,9,28,0,2,1
2,1,4,0,1,0,0,10,1994,1,15,400,363,2,6,55,1,6,1
2,1,3,0,2,0,0,3,1995,0,12,400,370,2,6,32,2,2,1
2,1,6,0,1,0,0,7,1995,1,11,400,469,1,5,47,0,0,1
1,1,6,0,1,0,0,6,1994,1,11,400,454,1,12,52,3,3,1
1,1,5,0,1,0,0,7,1996,1,11,400,366,3,1,34,0,1,1
3,1,5,0,1,0,0,11,1995,1,12,400,366,2,1,29,0,3,1
2,1,6,0,2,0,0,7,1994,1,12,400,364,2,13,51,0,2,1
4,1,4,0,1,0,0,10,1994,1,12,400,365,4,9,31,5,4,1
2,1,6,0,2,0,0,3,1994,0,12,400,365,1,4,45,3,6,1
2,1,6,0,1,0,0,7,1994,1,11,400,365,1,9,45,0,0,1
3,1,5,0,1,0,0,3,1994,1,12,400,366,2,15,37,0,12,1
2,1,2,0,1,0,0,11,1995,0,11,400,366,5,4,21,0,1,1
1,1,7,0,1,0,0,7,1994,1,12,400,365,3,11,54,1,0,1
4,0,5,0,1,0,0,7,1994,1,11,400,375,3,4,41,5,7,1
2,1,6,0,1,0,0,11,1995,0,11,400,372,4,13,37,0,9,1
2,1,6,0,1,1,0,6,1994,1,12,500,378,1,13,42,0,0,1
3,1,5,0,1,0,0,2,1994,1,12,400,365,2,14,39,0,15,1
2,0,4,0,1,0,0,12,1996,1,11,400,370,3,7,29,0,3,1
2,1,6,0,1,0,0,1,1994,1,11,400,6,5,6,41,0,2,1
2,1,4,0,1,0,0,9,1994,0,11,400,361,3,15,38,0,2,1
2,1,6,0,1,0,0,8,1994,1,11,400,365,1,9,45,0,0,1
3,1,7,0,2,0,0,1,1995,1,12,400,365,4,7,53,0,5,1
3,0,5,0,1,0,0,3,1995,1,11,400,367,3,16,28,0,3,1
1,1,4,0,2,0,0,2,1995,0,12,400,365,3,13,33,5,1,1
3,1,6,0,3,0,0,3,1994,1,32,400,369,3,14,55,4,19,1
